,params,std err,t,p-values,pearson_r,pearson_p,coef_0.025,coef_0.975
0,0.44013583997351163,0.006632199113945962,66.363,0.0,0.08453686572465205,9.655081661455306e-21,0.42713567490137766,0.4531360050456456
1,0.1154346741170233,0.012337079844702021,9.357,0.0,0.08453686572465205,9.655081661455306e-21,0.09125203548785837,0.13961731274618822
