,params,std err,t,p-values,pearson_r,pearson_p,coef_0.025,coef_0.975
0,0.0486645780029924,0.005229553479722175,9.306,0.0,0.5843441506443158,0.0,0.03841392655642929,0.0589152294495555
1,1.045164889760145,0.012464589400906346,83.851,0.0,0.5843441506443158,0.0,1.0207325626276949,1.0695972168925953
