,params,std err,t,p-values,pearson_r,pearson_p,coef_0.025,coef_0.975
0,-0.050500462363384666,0.024829134514980603,-2.034,0.043,0.7400656419990166,5.728129087467953e-82,-0.09929194068423247,-0.0017089840425368527
1,1.3315190286319973,0.05617367079005392,23.704,0.0,0.7400656419990166,5.728129087467953e-82,1.2211327226211413,1.4419053346428534
