,emotion,emoji,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12
97,disgust,😍,0.06328983461475303,0.031159112806956064,0.039916188389767245,0.030198990996937052,0.04308724325049085,0.03764371606042041,0.026114742199425778,0.01027224064102641,0.03504513408980379,0.04222076989947018,0.015259437912175764,0.021165118502458165,-0.033369052693055165,0.06292980572080671,0.04321178499855577,0.06121987937152411,0.0702192455348247,0.04738710834922495,0.027571456353142444,0.01104115510337539,0.01874482139764442,0.06946457774801763,0.05544577152435807,0.04936222815158015,0.06072671390294046,0.057610163168158535,0.050837851394888625,0.056567179568974016,0.009072428171597648,0.08741927591855655,0.03777956458380381,0.196982719466885,0.04447130212715096,0.21339014202901194,0.1606005267807515,0.22575658049783512,0.23256724593633107,0.21369241254575588,0.22959974851983941,0.20398894009855256,0.2438477884675252,0.24265127956229468,0.2475987771758977,0.2569600990328367,0.24438831689530718,0.26614821534265515,0.2574820951310033,0.3582583502413613,0.33810578661807583,0.3719320058424238,0.3357536883533182,0.37104904286849455,0.34105534386677755,0.35338456749342456,0.38681418724647887,0.3799869531188388,0.36519707300269055,0.38186842911654795,0.38801952108082577,0.4088556447744438,0.39948905393838324,0.4178655593553925,0.39797677056156616,0.42093421577414725,0.41712535039860693,0.40263138296909357,0.41128340028393373,0.4166182931414333,0.4155906678902266,0.4078394539739482,0.3999836304805389,0.41379847938171405,0.414293671481068,0.42701089136354897,0.4267686661038065,0.4370572866087781,0.4420122099822013,0.43761336133068807,0.401905813980886,0.41408846859777787,0.4210414347690609,0.4144828070963243,0.4274149567162109,0.4289079779163544,0.42961621523041793,0.4381976758133449,0.444177785270025,0.4455910018117195,0.4400039280854522,0.43426453813488575,0.44473337066389096,0.4468961909739536,0.44455936600473034,0.4439969173534414,0.4384848921667595,0.4240529803476971,0.4338541501860581,0.43409438642559994,0.43872571716808645,0.4467094730943869,0.4441539457204127,0.44152717178870177,0.44732818260427715,0.4550857054420329,0.44524933934718824,0.4441250505113334,0.4332973063928024,0.4355498869761936,0.43891958568350037,0.44801810996417063,0.43185198193921404,0.4324268634578031,0.4420855862874715,0.43227275242238933,0.44232657595432445,0.43463732924993775,0.4262728499532269,0.42825018657787745,0.43708181745853086,0.43786834771278516,0.44054275387605785,0.4373294934502377,0.4352749799904206,0.4377154465662701,0.4395022009780562,0.4366173756762277,0.43207156129074586,0.4335726868242786,0.4351487661557704,0.438692234977638,0.43898073038791524,0.4279453689786643,0.4257257995454887,0.43155573781146284,0.43775281906884117,0.4300652506892333,0.4300038159164503,0.4406821825601132,0.434137268785467,0.42985705589062323,0.4279291701798683,0.42609164767520336,0.41702422707427256,0.4205460611408099
98,disgust,😘,-0.009411012575198522,0.0033452774267762214,0.04952817234948712,0.006902619462462877,0.012845225902617234,0.023680051127429283,0.003645771833809791,0.014093341185224125,-0.03960995088105217,-0.04390612537545623,0.008128855091178982,0.021102678674451335,-0.00976441859058363,0.05270805182603607,0.03420962062186956,-0.005551187015655332,0.023103803643006432,0.012455258671153309,-0.007105646442599266,0.028765937975546028,0.027041568608227585,0.002548181647256473,0.024159388324001326,0.03695948083688224,0.005399858330162267,0.017415337760030677,0.010533079389635838,0.035883219860805636,0.007982546424027308,0.17757806617243063,0.04288958185695116,0.02384041621302989,0.07222310142072993,0.07182420804333524,0.02581017537675586,0.1571922026144509,0.09101414414619756,0.13990770628782515,0.0864551118921194,0.02012233783845742,0.23991511590240358,0.09563235209051016,0.1888580068292677,0.1712695009321977,0.2090944349508225,0.24392550480962857,0.20520451410160687,0.1928580945811034,0.22535313098038667,0.23800622162346222,0.24120790540477952,0.27688896549562947,0.30172412505734725,0.3245689015000352,0.3108045194808614,0.31508381499750754,0.3381655184051961,0.32722518260896355,0.3781195963386867,0.38586832391270054,0.3614087891526224,0.3508553693400208,0.3693078333000365,0.3799199173681887,0.38041441324614694,0.3752693670928074,0.39377232689122343,0.38709121773626814,0.3909208724177053,0.39749558235823373,0.41169184530940506,0.35404109985824683,0.3764122991068137,0.38233789516192596,0.37251626205935245,0.4062050045430858,0.37868380650012373,0.38682657681832716,0.3881467741115147,0.41409523546864035,0.420458690572643,0.398217000295687,0.3909098296608982,0.41068358927287496,0.4010517910417424,0.4239090398850435,0.42712050977020455,0.4310192984044243,0.42157245847536545,0.44383003974124613,0.41576358447781725,0.43496076651963383,0.42549357490930334,0.41723613846523283,0.40777743083082896,0.40251849128821043,0.40426311261628556,0.3880294692227125,0.39301979157907035,0.4128530449084698,0.42123549309514424,0.4112300047151372,0.41155933565077774,0.4109258608219232,0.401063565502388,0.3987070345409336,0.3960612483507892,0.3983256079735901,0.4069751833600883,0.4087138301215589,0.3961113429109622,0.40135707837100093,0.40412876896448013,0.3924806703451475,0.40186900526121283,0.3959833288282636,0.3995316465053986,0.40235972488958016,0.4048937136647917,0.4022706871614964,0.4071883359308833,0.3973030326593371,0.4056690667256417,0.4128649762748842,0.40818676517236974,0.400488612022406,0.3926272392925213,0.401653927791955,0.4033904616564247,0.3927904165134446,0.39731960565914004,0.3918813042049304,0.372436610907247,0.3749633361475893,0.3880912853563748,0.3735248211991125,0.3813196393445062,0.3910331661966761,0.38943475433627883,0.386564933825033,0.39215333992932927,0.4060562842043566,0.39278500688178164,0.3845894978799022
99,disgust,😚,-0.0906906587860775,0.06893495182691961,-0.032906135865005195,-0.050019579556138,0.0726566481218496,0.009855282845763681,0.1393133849143173,0.014269167583563766,-0.02446618383384094,-0.1879480128976899,-0.031219618273132174,0.00038135852875684673,-0.06999377101400757,-0.008369055376409387,-0.044202899137807485,0.07374875819705741,-0.07645200597788979,0.07428027828215203,-0.03948813263739273,-0.009494772439165789,-0.018139720174638285,-0.03851656884223956,-0.10202757905363526,0.01756100686054697,0.03934154724108072,0.0065882382824390745,0.09341799892431672,0.33869052413585093,0.06784319336158617,-0.0512684340098062,0.14956122764724802,-0.03912311716643079,0.030312894067222408,-0.014419125541314706,-0.02890986954633595,-0.05062571548202511,-0.1232078442373632,0.035674700556148985,0.008030590419667085,0.18579502680633478,0.06986404830962001,0.3673876396960427,0.6698996792030093,-0.057256974775653814,0.2031547265813115,0.20316174249570887,-0.006599124728369384,-0.1796147098766511,-0.10589899348196988,0.7636937839549374,0.8308492541800157,-0.023640738069527812,0.8323798598920594,0.8432358423009886,0.8436995116647382,0.7685499912991806,0.7965847342760954,0.827118934004187,0.8189871767417634,0.8225767526706445,0.7881492791415665,0.7986376214257512,0.8303525368778306,0.7849826804801507,0.81867603507909,0.7855730564082265,0.8070469296599446,0.8247145924286317,0.8199046755115715,0.7922895528885903,0.7833433476625975,0.7366332986891486,0.7498615571683674,0.7378514581473665,0.7037052189080045,0.753343972926405,0.7469492811278178,0.7190608053433226,0.6769912146063399,0.697628973789466,0.7028945533348258,0.6747988111491259,0.676049107434187,0.6670728355908179,0.634037703008561,0.659396783849034,0.6329415490229694,0.6329202971284654,0.6326773864877328,0.6169770508371724,0.6172339920469398,0.6006381783933181,0.6112914450991117,0.5904919310673983,0.5746602071417045,0.5743631282760265,0.5744924388936111,0.5718230684409453,0.5868563647636266,0.6062826476208975,0.5734089616313123,0.5664315198939566,0.5766511236344352,0.5582492096817415,0.568143417477332,0.5670770053533892,0.5540691669489098,0.553805573417373,0.5230643968939945,0.5294289000239889,0.4546560448154722,0.48433923344410745,0.5173142989407691,0.49714928167741124,0.49557136499511667,0.5071026448428093,0.4932980105789336,0.4987456084284703,0.48257735851938155,0.4880101750867174,0.4993091616668125,0.48683319889209936,0.527320048738678,0.49852515020411264,0.49971413197532455,0.4916642529226389,0.48512956517684513,0.5021996723953489,0.48558190990514893,0.48978759013471646,0.5084885838681363,0.5016595755079223,0.43763568759835214,0.45528113914246265,0.48380564127335457,0.48356810119186516,0.47608172909937124,0.44494311969261197,0.4306520238985332,0.4282262059285239,0.4703778987906353,0.4670230210372166,0.471089465557171,0.47709080638033513
100,disgust,😋,-0.018544793015701482,0.1108667641205527,0.39683672433220724,-0.014921866254017866,-0.08938891526728766,-0.03259306595357819,0.3145851196405283,0.04075200066622073,-0.07920368527255463,0.005228872864497984,-0.03327328547913301,-0.07428956249380138,0.02642001895097106,0.02360513520847443,-0.028435119253378056,-0.03793998918575124,-0.005204643190182528,0.02988520293517297,0.002503699237685925,-0.07970005197769282,0.07186895707914696,0.1413526427301276,0.10444934848580305,0.1943089103534175,0.011491224586403103,0.5065231641799098,0.38818703247975994,0.4672070792664544,0.49553296308508543,-0.26254204612118603,0.5120468449526073,0.30945562090470374,0.606019217879208,0.8375583883085513,0.7694991428931689,0.7550502692330235,0.7488369437292639,0.7851444854517878,0.7284466379151873,0.8035686173827781,0.7598374054859932,0.73477727036379,0.7856953882746225,0.7965376152386024,0.7993613959147929,0.8306557970651719,0.8150047652989055,0.7539369460039486,0.8083345374709455,0.8079967827472937,0.8123147879768758,0.8054213787627414,0.8043845519702195,0.7708043344377773,0.7160854458864644,0.7636015858399477,0.7620291621307037,0.7518884008200185,0.7144304525083028,0.7252418022189384,0.6594045094656543,0.66205552588327,0.6697534584608542,0.6514971639369893,0.6077434935306846,0.5626520098155553,0.5618825651175946,0.6071548668925771,0.5981992563898074,0.6155240646563874,0.5995251150251217,0.5786902400132148,0.5991729706694627,0.6094684814213028,0.6052520793688433,0.504176553462476,0.5303154257884753,0.5802789826446769,0.5702699302191349,0.5442875211859599,0.5614495183039299,0.5558079916906118,0.5385547667199915,0.5063957098115435,0.5275940727472895,0.5277280251241098,0.5374027683666698,0.5249490410309599,0.5051343369820664,0.5077228146638415,0.49866007878738,0.5069230664013153,0.5032757671023148,0.4923043520960432,0.4925212170504007,0.46594235889659746,0.49800318191141424,0.49072445244172364,0.49129323092363936,0.46833459282980383,0.47856946756144425,0.46125404400988657,0.4741456954846061,0.4844495688686117,0.4766558821611557,0.480715862231049,0.4571541243184814,0.45343464395464456,0.45538581847147896,0.46539444427071974,0.43764556041722574,0.4537463644556558,0.4480672932060888,0.44991197681563816,0.45448283468130685,0.44470741847973616,0.43844628528059754,0.43032251440723235,0.4303603368773703,0.43354569856322533,0.43912597809455906,0.4306662837739424,0.42356278883040066,0.43264890464909483,0.4253338066219663,0.42739543758576676,0.41540482467752016,0.43474885543114955,0.4253382155541166,0.4232366806766865,0.41962757857227234,0.4160913730402976,0.4023377032218562,0.4229301166469962,0.42299379691908046,0.40990203198632325,0.40593158628490544,0.4168548043942238,0.4233607232252206,0.41812157741653255,0.4139997909602106,0.40674150260835557,0.4022118695567739,0.400003392899209
101,disgust,😜,-0.034477674691271526,0.010275452307834531,0.09587163722516776,-0.019280839174676052,0.05704443509676843,-0.02651409153319815,0.05735672892701977,0.46444840957222705,0.47587165753707145,0.00497945827866517,0.07272280890854069,0.41092843853414546,0.029529401157699132,0.453750544526284,0.4254079807523611,-0.03501097480853601,0.5036110515004081,0.4999039927152419,-0.15859864991914824,0.42007012156243195,0.5358884120503258,0.47689168731343323,0.38005885553177526,0.4705266153798455,0.32005836845294955,0.2991812253842628,0.8311492565004761,0.33468561846144707,0.717904942101946,0.8009648467031039,0.767245084208761,0.7846037799114862,0.8140111961995486,0.7625734861988259,0.7696412690298599,0.8028453973441853,0.7794998550501274,0.8007485955247285,0.6802635355844865,0.7660912709845524,0.7761110157290618,0.7353312036489477,0.7615026863194939,0.7334182695944814,0.8237327467268525,0.773350367517615,0.7681551773162966,0.6791810097225092,0.6859776732904331,0.665626949812428,0.6864061322241783,0.6953377083559361,0.6852652925244506,0.7086749173430573,0.6873474328898559,0.6881992566591639,0.6685171227962164,0.6662454522597241,0.610924607346072,0.6225113380396426,0.6215793809887383,0.5982677935570757,0.5789030832287116,0.5835023071108295,0.5708771277576298,0.5990068010437869,0.5472843776710969,0.5974006977699414,0.5553086686297263,0.5460796227280498,0.5805465512206951,0.5722971538590631,0.5724639253817476,0.5864865997257893,0.5761386706559392,0.5764896806365315,0.5743789856966679,0.5584401248348057,0.5467312890593855,0.5413689498598999,0.5384685750412541,0.5376055189860611,0.5379428050922017,0.5260333646884363,0.5205325841993439,0.5376643362326166,0.5450262148389866,0.5072942145935099,0.5120191606803851,0.5064301466364051,0.5172598405156761,0.5169731130109316,0.5081716662286738,0.5046520426536346,0.4760283835406561,0.4861588348161446,0.5114747739119238,0.4952679617601765,0.48425111536160687,0.5126070139102135,0.49596655714745563,0.4902468168758317,0.5005038009711161,0.49261271306352333,0.47009926883049924,0.49144466437328727,0.4913712289667176,0.49378067624684385,0.4888937563842952,0.4850506746941729,0.47352143584648976,0.4990538803519563,0.4800909384230033,0.46470493906779825,0.4617078936610146,0.4602662132084469,0.46409866579909365,0.4736550151009398,0.45884835087611453,0.46898530358729407,0.47894133441660186,0.45166584440068475,0.4612331889807762,0.4665460565876732,0.4497559401926728,0.45458334445684445,0.42790073422154057,0.42287560833460897,0.43016779614556194,0.44622597375580825,0.4294343991905766,0.4423025373908344,0.4330541632419924,0.44713026037216747,0.4453536619926119,0.4414642925548471,0.4430855902695385,0.4585455290472265,0.4492487700579311,0.43658380701802263,0.4488313350933534,0.45362373216068425,0.4359485914789296,0.4419919205035385
102,disgust,😝,-0.033144106747397956,-0.06784993389313568,-0.07740892660790226,0.48492387034172646,0.6735580253167859,0.08295146295779347,0.5283551540114406,0.13051555596758074,0.26647665317697045,-0.030476649623502022,0.2474892547604262,-0.3037928705209696,0.012971997938244348,-0.07266707067911429,-0.023185374086018756,0.7653942409283404,-0.011494737116621256,0.009346357013060826,0.16653778613328024,0.07405327384686282,-0.20291390012816246,0.3187564528278325,-0.10075291343154906,0.7938384492637792,0.14180258648394128,0.20123774775213135,0.17016134163354205,0.04594332934124897,-0.161700536389602,0.8192330862548421,0.7872239666484516,0.7898413274577726,-0.49012141415306265,0.8033303597168019,0.8027057881975417,0.8074708537635756,0.8242337053122155,0.7700623769182977,0.813868689318818,0.5744071508577264,0.8185248358107489,0.7618917772589021,0.7892992605692422,0.7973717010989488,0.7678219502837655,0.7159875542719764,0.762755924391266,0.8304428580250728,0.806954379152399,0.8028114441033473,0.7860397043223281,0.7839478370279266,0.7508478234147076,0.7756536249197064,0.7752254188247593,0.746367961835882,0.7873127210919593,0.7310016376162172,0.7082787670548151,0.7231408082093184,0.6993437718126729,0.6844697246730485,0.6198182473393972,0.6753612644964293,0.6697529323244826,0.6368279321257305,0.649996280405916,0.6746361913072679,0.6618495143508916,0.6796526748489361,0.6155582190214621,0.6328398300442345,0.6130229460493685,0.5938176511660658,0.5555796764503845,0.6112832247256798,0.6103956254708642,0.6171283289644575,0.6068107814763725,0.5969635058004712,0.6231057954038977,0.5831568861474387,0.5764739165508024,0.5623215058897707,0.5602277385895517,0.568926904586211,0.5562876655082082,0.5685030441882083,0.5624319981637247,0.571745422181756,0.5809137007802666,0.5897478412674781,0.587173387567415,0.568781547918051,0.5496463103127669,0.5496233522014192,0.5681419694347309,0.5263608128407858,0.5346081911440723,0.5555149200030688,0.5628012752958399,0.5678951049760664,0.5604044622870956,0.5756708585928901,0.5540462285205356,0.5480272919175389,0.546362780184866,0.5266568564221092,0.5238901742131237,0.539541061853301,0.5262662356031909,0.5438812580146504,0.5278691362646077,0.54817288431573,0.5425703092821992,0.5273759531247283,0.5358380441489276,0.5116557499346805,0.5252371769746851,0.5130247308646098,0.5317440283162136,0.5242405566800308,0.5127298616946991,0.5223657455628216,0.5076238712481582,0.5058999208565077,0.5152388545676271,0.5152195218004725,0.512939737275403,0.5090193150020716,0.5098536646133419,0.48917517685348705,0.48118203531793025,0.5046113441371618,0.4990513584449431,0.5043937138823504,0.49005200250772224,0.5009461234712188,0.49398440663318205,0.5149805398270302,0.5023710471844455,0.4701128936740597,0.4641443690749446,0.5013728472024093
103,disgust,😐,-0.07721521479184529,0.6165375701353291,-0.6366284062164593,0.11314809555710659,-0.04452323069806455,0.2867373486243294,-0.10709052566285049,-0.5449589881333816,-0.035604350986794216,-0.07979179572671025,-0.07024989008804967,0.30620018676974164,-0.12707709921425714,0.25743019959568136,0.2963587013961507,0.19294722427550018,-0.020780999525098758,0.10869790051721563,0.05457987207672431,0.14271714576906577,-0.030271286267363622,-0.3994531788813225,-0.4453914613676831,-0.4493057042029813,0.028761861452465304,-0.37599544828165565,0.5006568856854874,0.5236005818429003,0.4486534474331155,0.4860576769450759,0.4598527645330996,-0.22940450154485967,-0.39588667008692274,-0.3687102926816822,0.7272010852815923,0.8305304682817809,0.7871868014243691,0.7551067481795275,0.7889223716720556,0.7565864800954423,0.6340721011545047,0.7263737005104215,0.6572726679316377,0.6687710216280583,0.6015915970978373,0.5721933030361579,0.6003774171799379,0.7141730197121292,0.6866413535424567,0.6499002323588275,0.643092606857999,0.7207832688654793,0.6847956583905618,0.6414802163391258,0.6100711257978177,0.6134677641936804,0.6021505771365028,0.6134509335888132,0.7267495659793696,0.7240069320010086,0.6866723628857027,0.6966633503018863,0.6749754878638422,0.6599542792178927,0.6793794894429566,0.6676277355301286,0.6075213221291047,0.6567912581516965,0.6274244507524326,0.6184099501339761,0.6093413607611076,0.562847965398518,0.6438175910297925,0.6490055113753503,0.6069802904467411,0.6129564680903238,0.6182766626721319,0.6243445065450052,0.5895992786952781,0.5881217952099494,0.5551306053965959,0.5912853766504056,0.5736737257665999,0.5892843282674284,0.55285227985779,0.5761023549941626,0.5550725684812395,0.5802409145017516,0.543281754847706,0.5352489131430633,0.5589471022199322,0.5467064154464498,0.5427286939202383,0.5816005485127476,0.5570413087113402,0.568847529051427,0.5533949973606754,0.5647303300365787,0.568426498593879,0.5629997050610273,0.5585187334187781,0.5870726178821856,0.5752822873758461,0.5570023955282969,0.5660181835575747,0.5574030606183666,0.5602881071934502,0.5792016236981739,0.5708842346022316,0.5703118962424566,0.544267285876797,0.5798776657556189,0.5844230023478669,0.5692236573635673,0.5604594050057153,0.5690822868670036,0.5579196074300647,0.5806097643539097,0.5703450962812014,0.5462902266585866,0.5690397980628515,0.5537366755907541,0.5548372965973112,0.5485729353361203,0.5649667685103835,0.5559451458085858,0.5507411900945895,0.548675884512639,0.5644640095695138,0.5450926373113335,0.5329965491050965,0.5487511353134964,0.541371585003913,0.5602092517630869,0.5562974994800423,0.552468374163741,0.5479641787974321,0.5495191991498174,0.56817436878157,0.5667496363583114,0.5362077683265091,0.5480650849876483,0.5563929618095181,0.5529358192671696
104,disgust,😶,-0.20046080602749233,-0.24497504297340106,-0.26631575572902405,-0.29248471410997584,-0.22435369624043003,-0.24456862534579188,-0.11806228011458386,-0.2383580127497077,-0.3841060450941689,-0.2338628502212286,-0.26688529596717364,-0.2202353085070695,-0.24731363673664608,-0.15414601200689634,-0.17700607196518245,-0.07454911000791756,-0.12346834135155878,-0.07166904858525022,-0.22506382300597005,-0.22970312404189105,-0.0379819178322317,-0.024838547525534722,-0.09926589693285472,-0.11603185754366467,-0.11192375400234365,-0.05867984045160065,-0.15105167706001926,-0.07879631530997823,-0.14338407528726854,-0.014686792780392765,-0.009251245500169486,-0.04529519218775282,0.025522677731073584,-0.13212576954434313,0.01111324257138664,-0.025911504057196152,0.003159096024593005,-0.04253199773567088,0.006352460067403227,0.07007723776115318,-0.07785707106041462,-0.10326444691242967,-0.031248508747339535,-0.0024249487537535354,-0.07095178552140814,-0.037466964821518574,0.07386279768219936,0.4124979513520154,0.05929914304640612,0.006852853016681026,0.4607319986358841,0.5010412912911714,0.6835508225309601,0.6106922062661588,0.66478688979083,0.691987814046416,0.7091347828706153,0.7033886807760291,0.6644302941412057,0.6747031750661173,0.6878208248714079,0.6825540551885956,0.6697948952732061,0.6210950538950541,0.6071327534051275,0.6220297202644177,0.629768319446255,0.6209220666941541,0.6675188161891455,0.6095200655752266,0.5943820230662908,0.6281953368393534,0.6340796605882106,0.6813622120457721,0.688116707950347,0.7049375354912264,0.6436162389393656,0.6783259415382367,0.6613546830550788,0.6641862353645461,0.6243588303932778,0.6302236337695554,0.6649013926502565,0.6684593797387217,0.6407326091499195,0.644275827384834,0.6057018656234168,0.6236404467340052,0.6242706224935013,0.642817206395117,0.6546260670691921,0.6187803414499002,0.6315034943321839,0.5995922974438808,0.6361485244891495,0.6175734994386687,0.6156875986079368,0.6044898994319005,0.5760602895636184,0.6236383885086798,0.5995291928341466,0.5848560483230572,0.5952268437435905,0.6332490714213148,0.6399128642328344,0.5894423694412843,0.6059672957412288,0.594007095666611,0.5926284238828088,0.5957744910981015,0.5829957923049345,0.5897033188863595,0.5990357547944662,0.6078659962630535,0.5626710376828835,0.5901409616545236,0.6084232359629176,0.6085492508345526,0.5812801278882075,0.5509351437170189,0.5957596749493899,0.5850706791822612,0.609025063379314,0.5958042600284095,0.5772812716450635,0.5428788971754528,0.5661996163203064,0.580665298042585,0.5704988222913083,0.5711829410577561,0.5719337782282872,0.5727743228828596,0.5656149021392448,0.5659320568385976,0.5717324642674595,0.5822126004257475,0.5763209825671096,0.555162430380597,0.591608082778213,0.5728504990118434,0.5554593993725689,0.5516610148227147,0.45461538537366397,0.5588541259741603
105,disgust,😏,0.2068139847745112,0.10626754847987958,0.0007652474812218077,0.43637498387509155,0.07912614247563309,-0.1499553095623146,0.1842992880591098,0.28890821504009084,0.1322330959608993,0.056345157839091616,0.21999315690385243,0.06727138459485998,-0.010340506746702588,0.13868798462042514,0.22368379531750932,-0.02192541606763303,-0.07204199138372591,0.028705649234176112,-0.037336349196709535,-0.05898479230077003,0.1670730361419845,0.1171612534902133,0.20889431057473903,-0.11639847043071591,-0.1779793704592292,0.05397902004122038,0.002994982674148596,0.44338169886193973,0.586685229316774,0.4313780868724311,0.2815020075391642,0.4644408208497821,0.213435417778092,0.4828269719488681,0.48434484925872157,0.5811866450242281,0.5667175818369138,0.5463300136336375,0.5673327793529214,0.5937851999766998,0.4883923079983874,0.42521158591327596,0.5631352274099202,0.6029561591439954,0.5189106750533254,0.6720464083751888,0.7089045473145587,0.6749955558429656,0.6162610665533116,0.6222187535390883,0.6444237995237708,0.6465502206273912,0.6814221932000147,0.70940351789226,0.6539721734226961,0.6529966087197233,0.6304184514874775,0.638528299852807,0.6722084125428848,0.6444088941349851,0.5662056610105288,0.6058032227925016,0.5998201307611227,0.6099881840501304,0.6097487223340234,0.583969329524999,0.5637486668882578,0.5838873700502636,0.5760011975158611,0.5639928951832662,0.5616276291981276,0.5483853203045636,0.532080707119518,0.5377244551067785,0.5023074790567302,0.49984628365489026,0.5759991781501964,0.5652196351231794,0.4979520545474156,0.5328636097968951,0.5146701819360092,0.5159778702594031,0.522285630098979,0.511782872845861,0.5000859230015671,0.5161618005660704,0.5158640119070547,0.5072218165105514,0.5065171662900628,0.494764660742087,0.499063080486194,0.49564590215295323,0.4871846920701388,0.49653695261155256,0.4941705292113853,0.48961294672868033,0.47882688479501717,0.48294001986443275,0.4701573565036424,0.4631225191930446,0.4573424420190514,0.46395724701371094,0.4838244940832827,0.4655356233305129,0.47023385103013693,0.46653243692310187,0.462811540770757,0.4685087080497934,0.4592197623207224,0.47190764040306166,0.46136732403039277,0.4723571909017705,0.47144081644203106,0.4561046771573728,0.4646587172767256,0.4506496154411041,0.45354067028443673,0.45865345672699187,0.45678434096383896,0.46220206123136764,0.45277483506942434,0.4604437952421465,0.4481871901301419,0.4623060021389432,0.4329383523219657,0.4405630582129887,0.4428185968839664,0.4344486597946943,0.4455543368044356,0.4375503018676302,0.44063586415550415,0.42645712208260805,0.4163802523951512,0.4287239806429672,0.4384818173159844,0.4325467730753348,0.428082730431986,0.43812981485925434,0.43881013832438104,0.4292013232128464,0.4268566565641955,0.4309440149023232,0.4263121421058114,0.42531522972216973
106,disgust,😒,-0.07876255830470984,0.016712188165514105,-0.018460387431104702,0.10092643423329813,0.03819129530008336,0.013226728114868158,-0.09933493916020936,0.02662022037548075,-0.03792464065105617,0.1673004278119342,-0.04612465559587351,0.010352362519425626,0.18875186738719052,-0.08035146415292073,-0.047472839453044834,-0.043043454907387,0.1450521564804746,0.03776695064344143,-0.0009707484878016923,0.0004117924296575026,0.12578477290113296,0.22394767453475503,-0.1684635216651492,0.029926875812587794,0.08764351195813666,0.30245148422978424,0.13550119579111794,-0.23342867534037157,0.7949291490342345,0.8478161850560593,0.8083215379736869,0.8121744616562326,-0.19949904277020128,0.1300994238218877,0.8244723112740716,0.8300799536656519,0.8306486696756025,0.8211703264953474,0.8383910892606894,0.8296004342632631,0.8298720958378005,0.817208863771066,0.8214637956418361,0.8166327713234927,0.836639716765559,0.8043259029677269,0.842647241580364,0.8462610038091248,0.7219557196224874,0.838745201226834,0.817975036510874,0.8035092620590539,0.817862254855793,0.8051930879206894,0.7810574138387496,0.7898824435090196,0.7466767641843102,0.7485029176759875,0.6920843436728491,0.7000067563714478,0.7147740732778944,0.7492658467145452,0.6816737576774765,0.6433892863943429,0.6977244621660006,0.6842082462893403,0.6892422269807313,0.6564488782387781,0.6099352987567978,0.6758178460254414,0.6730656258780724,0.6690635110355682,0.6496958535301199,0.6332690327919329,0.6739851320724599,0.6415422551021864,0.6602270227399509,0.6592387731898584,0.6249425767399482,0.6270641462684741,0.6232498412576838,0.6104596083372865,0.6418545853597247,0.6245079946228248,0.6132820361079028,0.605397332826531,0.6183540660657331,0.6048509820790866,0.5886482557648948,0.6042982595445208,0.6157582391932652,0.6032254271095999,0.5900229925092431,0.6136931026420108,0.5873853457368899,0.5912620171942269,0.588641831818345,0.5965080562042868,0.6088687533023065,0.5961095204430036,0.6183200196937213,0.5513706990921714,0.5501836966406818,0.5758601920605342,0.5821266330104197,0.5801322689090539,0.6021227232647564,0.5931140571516409,0.6068708067794825,0.6042998703969842,0.575455836605461,0.5965984416269162,0.5849743563718434,0.5968625277765163,0.5750078222939773,0.5843058850864103,0.5960908938468102,0.5989130417989835,0.5921857224939109,0.5972538357363986,0.6058087123731369,0.6091409269147734,0.5972695567912074,0.5918537060618403,0.5938031893129364,0.5868132873620282,0.5944425101031131,0.5907210194808271,0.5853479574052439,0.6066289737023607,0.5969452118967958,0.5887525166757708,0.5823481734226804,0.5997623924588993,0.5911667098358956,0.5995820624916931,0.5928524036817091,0.5982600105389538,0.596190695361434,0.5885808292590679,0.6070168367652727,0.590953636868587,0.600079021090165,0.6077542913880956
