,v-Race,v-Gender,v-Age,v-Stature,v-Wealth ,v-Health,v-Ideology,v-Environment,v-Science,v-Food,v-Housing,v-Working,a-Race,a-Gender,a-Age,a-Stature,a-Wealth ,a-Health,a-Ideology,a-Environment,a-Science,a-Food,a-Housing,a-Working,d-Race,d-Gender,d-Age,d-Stature,d-Wealth ,d-Health,d-Ideology,d-Environment,d-Science,d-Food,d-Housing,d-Working
10,0.008860524996305793,0.0026190340865632163,0.014520617602739878,0.008130460430193429,0.0025140681224284723,0.024788567211912516,0.002188668475751974,0.010061706737276561,0.004060409449825918,0.015190702453733258,0.0027199379025646983,0.018865837595965815,0.008490141878212135,0.002514159278126728,0.002800591167255041,0.01502447635384121,0.013612283312476124,0.01337419812814094,0.0018651768447860975,0.00042415602648850905,0.0009477873029988912,0.01729618578818132,0.01084441094791726,0.007945936470199455,0.0014260127160441796,0.0017050988251079266,0.01961133564681734,0.00798674452192426,0.008200716562895517,0.0031622150605322623,0.002751492287016886,0.013610177755229214,0.005597287602453395,0.006899690755169195,0.01048769298498172,0.0057230670985299326
11,0.005981313236784311,0.0014627927183580806,0.010442397730170925,0.005236835464558164,0.003248328517262106,0.025119052974231983,0.0027236963309746963,0.010602210327094025,0.00896206659276239,0.011811191765868909,0.0019588906941801288,0.01457145459521923,0.006968890857948696,0.0058911946099601655,0.004376447166607953,0.016079182447476578,0.01693865088137347,0.012485037381808546,0.0015427855918277054,0.0017556439221556354,0.00022124273769375024,0.018897525337429007,0.01189699036955955,0.008635166292595049,0.0015398339503756165,0.0011224616757110652,0.015166048119676307,0.00917602508873365,0.011278312726229874,0.0012241749449890893,0.003515340089325995,0.010583135257575555,0.011898428819022767,0.009292123528229803,0.006824703634315626,0.004787827713663454
12,0.006493786335198751,0.0017987259582587817,0.010880894396208677,0.007433316842570387,0.004745570413919653,0.025916304996373332,0.0038904836898125956,0.009423877732385703,0.006746392099886481,0.016133924371136837,0.0016704934271619188,0.017732318293760947,0.009551218137112405,0.002571362367993339,0.0020876579374069933,0.019294128238044543,0.02148464572916875,0.008461014424858289,0.001789528620020599,0.0005673839599855872,0.0005149519957181375,0.02091749151131161,0.016026601885544063,0.009919285502517881,0.0007021383723558954,0.003346669787399177,0.012010150754580427,0.008022850196499242,0.010551663938817426,0.0034720039520349344,0.004024275259750482,0.020542204056155436,0.010961596012896991,0.009867519679783904,0.007987236884422374,0.008437071266687421
13,0.00781836662435384,0.003627000083528807,0.01128994294148893,0.010341695327317062,0.004163923499654721,0.028496050064641454,0.0031496024120505127,0.009759680091854683,0.008016859613469308,0.007827551946636075,0.0022174371315232776,0.020754761087339597,0.008888501512099701,0.005208906857713283,0.004672975668223753,0.016570801998356186,0.015656573424734612,0.01469450121338417,0.0019328843430081806,0.0016943530152753812,0.0004217485890397532,0.021495143689653672,0.015481525992487305,0.011709545748596792,0.003073635309295074,0.00459718161260131,0.012868312382741186,0.011919496845798433,0.011744351248629801,0.003278737710604522,0.00315313446328483,0.015811968007353846,0.011292140234156502,0.010825284233187134,0.013148483667868544,0.007476378563397775
14,0.006565403534647254,0.004246843210513459,0.010485559680589854,0.007144009150431063,0.00410709023446634,0.03266850708123131,0.0030989930970095553,0.011738693496268233,0.009621986678366463,0.019434006709231014,0.0035655062715926836,0.01899270196983915,0.0090939636698432,0.004803017039652672,0.002595723267874373,0.019977884257226616,0.014173437675258499,0.01939249977794797,0.0009932108567141389,0.0009734938852670471,0.00021575893715981097,0.02182878250608135,0.009211155844075765,0.008475872075255865,0.001946267614778336,0.002486538331298579,0.010901277068960203,0.006269782965125652,0.011931828129851595,0.003571715717870812,0.004117008285705202,0.017186368139838298,0.014070325556279104,0.007538220331943329,0.009708191709079229,0.005655588726703968
15,0.007065211707441199,0.0015607580067377319,0.012186397837904712,0.004097357397349878,0.004831486476208277,0.03334902983199963,0.00200600661498202,0.011863685936988388,0.0066443917171236785,0.014475170934106963,0.0032531814300333114,0.016588136207731898,0.010750310604720002,0.0037432028055474293,0.005226297724416217,0.020543443888539455,0.011037551754080444,0.01771688497606197,0.0032493137988404987,0.0008077356618087146,0.00047107418117176133,0.01649267642430843,0.011439347927263109,0.011035099636462951,0.0017808245046354737,0.0027484216812035576,0.00901732489571122,0.006415436130642187,0.014188865189739977,0.002181195165821904,0.0037127157049439644,0.012396199463512584,0.00923096377573431,0.005537975966179941,0.010867040112980845,0.0066835148367429854
16,0.00889195107435022,0.00438478766781705,0.010370375289837724,0.007518742200902382,0.004580419015989601,0.03184315017480893,0.0023147212304662672,0.009983128983305615,0.007595620691984994,0.01768694065977844,0.0037249811908098285,0.016872976789580548,0.006511204276030568,0.004170681543536086,0.003998872325731306,0.01668342095503688,0.013512316561911287,0.01278874799013195,0.0023408715203161127,0.00042044840511406054,0.0006440795860137958,0.020066544796689536,0.013145676856195788,0.011778969694570578,0.0013915269892309109,0.0033215338655293303,0.015849390915359165,0.011848427814602342,0.0140911001900852,0.003980758699545609,0.002793281258395384,0.010300002036920303,0.010777452824105988,0.009471398775849764,0.008763367592242532,0.007307170842319927
17,0.008136823675076994,0.001916922862879574,0.011502929611583178,0.00854534544751406,0.00580979032598472,0.028695190067781685,0.003039738323288097,0.014710206013206911,0.005609114093443417,0.018941320302834436,0.003365530991429807,0.014219094419633635,0.010433026436524202,0.0020396417653104656,0.003911931243385329,0.014733637615416878,0.01355732073073767,0.018036348396195383,0.0020569981994453543,0.0009137785113301979,0.0011003284495833684,0.017690647995379383,0.008857216029857198,0.01207828104618601,0.001864335193376578,0.00077132515181111,0.010963404027571209,0.008350557487344482,0.010575243722491946,0.002590875204599961,0.0027200641238589976,0.009942970219068193,0.014029283923274537,0.009315688951621846,0.009445824845600576,0.005913351483681016
18,0.008367461363631796,0.0016414340141319957,0.00940564826035756,0.005986854365751279,0.0034471970467415715,0.03527383782852025,0.0035407111023358245,0.008761067634415568,0.006744034962857786,0.013310550128230892,0.005708861684180374,0.015550876589854212,0.008990291219594266,0.0024355788022079566,0.0029066950564291096,0.01987486101064311,0.008360565445515215,0.016207207191769442,0.0015477464754186242,0.000967513504091013,0.0005892591126106614,0.01861504151360833,0.010173859281027665,0.009764382246477958,0.0012910972455886225,0.0022559817632987855,0.01241594913609521,0.006629551758062436,0.011882764827465087,0.0015601352960287673,0.002744813873842087,0.015945313844097014,0.010922003058280607,0.009463177935099732,0.0075597815533670655,0.006594091566023501
19,0.009571863515052232,0.0015501875030037929,0.009796481027093107,0.008189310397408982,0.00504565405770792,0.02714880386324188,0.003578554513600958,0.01103111394660563,0.007975113786594448,0.01719229141202823,0.007196257509554437,0.01585693976937681,0.010757876364928781,0.0028611019542169993,0.0018286506449717934,0.02098400965194848,0.008930570926988122,0.01172545691624765,0.0009333725953472349,0.000793353025734371,0.0017079897295356223,0.021623329086473565,0.011664308027264947,0.009096544208097425,0.0017134193304572153,0.0008048239029308829,0.005214001389927381,0.011756605843904437,0.011239155598997179,0.0024455738688500535,0.001843307017726606,0.009318011980611057,0.011798167927101215,0.007861350320542632,0.009112839356143867,0.006671243514989056
20,0.007029652153920776,0.00203978025672564,0.011077559448473911,0.004728437723848284,0.004320420848046308,0.03027319406293277,0.00402342576239719,0.010026447358636302,0.0061916120392449606,0.014074190296453638,0.006564977616476696,0.016336947117612917,0.004205892875439051,0.001426634756094093,0.002302177074390408,0.01996223153788939,0.006210898714858817,0.014784719985918161,0.001017351956746926,0.0015326256835259107,0.0005172632742173419,0.020667166660711042,0.006630912318608732,0.00744949048864281,0.002376666610929703,0.0006837660137757796,0.011944397735418326,0.010932321762839226,0.010448331852385015,0.002392116145928439,0.0023756599242346433,0.007684094299447994,0.013887994818556,0.006815883448312273,0.010396882530392608,0.004161344489255876
21,0.0077899942937901204,0.003866396295025035,0.007597679516314005,0.008387701316438883,0.003719458399088125,0.029392188595696346,0.003284541217762841,0.010149135045389935,0.005635161643317465,0.01910996353594909,0.0038373203554937633,0.016402494743953062,0.007605273135943908,0.004311262288199402,0.0016813718364073926,0.017349461453271025,0.010123478233568373,0.013274769990773996,0.0013259091017753602,0.0006902844431504069,0.000370506806135822,0.022566448633070755,0.008200443325916806,0.011281518389134451,0.0010060681880507947,0.0016684437397775553,0.010390235205711609,0.011017094520109698,0.014731791125484759,0.001778703940774836,0.0030534592514488614,0.012985275203009607,0.01440212187890949,0.006434511072968176,0.011283890183093222,0.005049985835253328
22,0.008425100864470169,0.0019048578439078583,0.00784916312830884,0.005022556725266364,0.005231427846857782,0.02889798942267856,0.003984924152503509,0.012293963689810632,0.005430165617713941,0.016491376585230783,0.004952499127877842,0.01718273785206546,0.007343029130126713,0.003614247173512604,0.0022302328849180893,0.02069871809506662,0.012612757779495627,0.014227139378971135,0.0008188923924625494,0.0014158460111132244,0.0008048402739770091,0.02338798949876821,0.010519418150070887,0.00877780163832952,0.005353620408862893,0.0024067508053805817,0.00532923204788598,0.007522286982626993,0.01989949798932433,0.004604404477784022,0.002240017399593061,0.008415122049270229,0.010074470250085597,0.007141196534765567,0.012172014448895641,0.005770459807150165
23,0.010132980424769018,0.002628873264212297,0.007236048601877454,0.006771827304405381,0.005449699942494321,0.032091969225488806,0.0026946856374409256,0.010806104424620199,0.005140676298475789,0.012660464787744203,0.0034854683390326798,0.015146545532663437,0.004282195811324033,0.0026669354599191046,0.0018026720462117252,0.015353859429798486,0.0073148077286819164,0.01557207079097018,0.0010964993646660857,0.0024809992664612604,0.0012232838064785462,0.02337748429568112,0.007897129429369088,0.011113498251219461,0.0015581741018874447,0.0017501002266133222,0.009115763618239544,0.008620054198297393,0.01465035383643501,0.004573795165482476,0.0035236222696739873,0.007543734361705976,0.009352858528742961,0.007016515789673117,0.010191507429883544,0.006261353335262815
24,0.008838971098635573,0.0021306648321497493,0.008335137680348546,0.0051635007371048005,0.006306735588054223,0.029660451552562514,0.0027369352245422626,0.01554443997354859,0.0053860974209505785,0.014495480572193867,0.003784328161187186,0.019309202495583513,0.007831116105496735,0.00355931028709594,0.0031641462413680883,0.019558365156214133,0.008177310308415084,0.014387243980283244,0.0026277082217404397,0.0026273986819901267,0.0013860874848763583,0.021107892215104167,0.007770006823205874,0.010061135901305467,0.0016213418937627818,0.0003659155583337236,0.005783580444391383,0.011957068213047872,0.017387449871282032,0.0018475026209518485,0.003071460027670499,0.00710377948519336,0.010074265998352209,0.008356795075330761,0.008253591671220922,0.004108583545514127
25,0.006052911185597339,0.002870033092962433,0.010492386939884666,0.007784413243092814,0.005230548432973787,0.03160407188913771,0.002802609848295754,0.011853559553438801,0.0059089359148525675,0.013335458019818242,0.005068263762619417,0.014247009100086151,0.008331086869502522,0.004058081486240188,0.00160194541762764,0.021351796892636762,0.009604763818704674,0.016328939981823498,0.0019082227955705177,0.001920125262173195,0.0012335010682436442,0.01810589116194028,0.010261684528852053,0.009707853131713568,0.0008731376083108773,0.001285278969798542,0.00860217083702043,0.008007621074085022,0.015686834334258683,0.005598014805031599,0.002557462705956362,0.008863932492101101,0.008228362229990363,0.00485477680846369,0.00871581090834156,0.005070416669308039
26,0.0045198266534027,0.0025546837340368607,0.008647191026904635,0.00636099351511943,0.005486980705786608,0.032858976593853964,0.003908451295516814,0.010908729230707716,0.0043472857439401874,0.024545293486551743,0.003178106178924887,0.01736922422109087,0.008966940586974224,0.0024734588494581887,0.002443610299513233,0.016694997797792932,0.0068916038864788145,0.011903664780367602,0.0021358350013168065,0.002299202182210972,0.0009032202887716385,0.016965407242746238,0.011990968998267244,0.0072099768589233395,0.0022894991111779735,0.0007030495897124544,0.008353680084593298,0.011514362362439254,0.014192567502270185,0.003213848005163516,0.004358544963895515,0.011172491391999634,0.01400967947062316,0.005045989860680459,0.009515636358157414,0.006134632294204431
27,0.0066890926377122725,0.00280256126022128,0.010365323579534102,0.00631335717030904,0.007255808864810961,0.030043210188208203,0.0023193311367909705,0.01007217390321108,0.007161785707906951,0.02309968094786643,0.0070253298681085055,0.015037303148867802,0.003348030946563194,0.0019166317921680922,0.0012855818656201464,0.01876019177210318,0.005276709591366474,0.01167357647137996,0.001996589376768915,0.002160445037401233,0.0006652949806971218,0.014375855209378136,0.008904607516005827,0.011584576018424123,0.0031211809649190087,0.0008969317987822301,0.006174501486257836,0.009171541743750587,0.013821059367215166,0.004777434362062964,0.002895180055760689,0.005057429902804809,0.015999627134409968,0.005452904527143746,0.009431878690118009,0.005044268716489061
28,0.006552533412361889,0.003079132075369745,0.009435452630508604,0.006473035521909806,0.005243459983185106,0.03009609702913037,0.00182183615209477,0.019269713760858693,0.006252090554383711,0.018847802852130724,0.006608087096157698,0.0173102866362335,0.0030597475858194115,0.003150683186155105,0.001824566985276977,0.01398873659667391,0.005465625943371313,0.016454549755974074,0.0009953735012312019,0.001702574729621232,0.000630692221362508,0.023748326904396197,0.00946996334204131,0.008144045231519514,0.0027023858331400577,0.0005122138242533684,0.007004204655767331,0.011707683563533723,0.011003221372675938,0.0025204854469203456,0.0030415562680043235,0.007279635792502144,0.014564932637360162,0.006246582591243355,0.01056586236425633,0.0061471851297953605
29,0.007307731591193915,0.0021583913620365934,0.0076041339159707705,0.007940623123047441,0.0059078137998820335,0.031108757847837565,0.002132116074535316,0.018748928019162208,0.008308201748431438,0.018619948152986916,0.007531890031323988,0.01671891729822114,0.005097345665557774,0.00613931969807109,0.001997043849025126,0.019538788781681526,0.006294591693177705,0.012412341109164306,0.0011000058943973269,0.0019102232214055473,0.00045825450315841766,0.0182311286841641,0.013068543570646586,0.008190810313641978,0.002002749885960388,0.0015414368752342455,0.006000736858060796,0.011402816877099129,0.013838015255057049,0.0042694064492116235,0.003874581992168955,0.00811358855288744,0.011704116210650782,0.005038622806622132,0.00900172163699448,0.005571864771810872
30,0.006520508183073175,0.0021183355237171285,0.009643095623387811,0.006346584868581498,0.004722817447437507,0.029824087605558432,0.004173285202216858,0.01510506076033511,0.0073607681475303804,0.020149880873174222,0.006618018226903212,0.017159482654931734,0.005238645657114072,0.0013056136321911356,0.0015621851111050503,0.015228400113062358,0.00424062408808729,0.02058803782334432,0.0016532849066402042,0.0019895717099946662,0.000564304202367213,0.018379626608769985,0.008790950517584217,0.009040504333586814,0.001624494002157486,0.00039337237360361795,0.008017993438301457,0.007577031742794416,0.016378996480091574,0.004025780859125456,0.004511391970788846,0.006131082926335194,0.013027562298353508,0.005594449919659331,0.009884009427832028,0.003585777061071583
31,0.006268841139863814,0.0025955478746675204,0.008703410099524415,0.008045796388365679,0.0049055629012743586,0.03331470864533125,0.0035155959677659163,0.013933017381833111,0.006038653723932326,0.024910383608309068,0.007048366185452922,0.0168687574849485,0.0044562809145922136,0.0018568864746240984,0.0013616135570784127,0.017222020904640038,0.0036361084104015876,0.016507125208471373,0.0011454648601550272,0.0036009924080617345,0.0013410294087796096,0.017944446256834463,0.008228839099941565,0.008356011705550994,0.002256244881694406,0.0009149345745297412,0.006347162733593217,0.008390856624599877,0.015537573167547183,0.0031639745157774363,0.003663375324228936,0.003289190012949325,0.008523567707140356,0.004908654123354016,0.00644156805252787,0.005544989780041159
32,0.005064291620531654,0.002397919409525187,0.009225184386222217,0.006967715315048354,0.0054942142982230355,0.03244880296807343,0.0037226273030726035,0.01689179646008558,0.006473361647366828,0.024406904715615817,0.006546998847753962,0.013358154393630984,0.004759147000956994,0.004266028697448069,0.0015815322600023158,0.015639400650706754,0.006316519761941719,0.014812498153658461,0.0024237813701280435,0.0036449630456821254,0.0007712368953710601,0.018764574079371845,0.01371700405899998,0.007972695426322647,0.0017879150628974086,0.0007633539696571844,0.009124755064396044,0.009875809237714625,0.012387548789127699,0.0034814985107953626,0.004772899441133834,0.006870351187705357,0.009199587700230065,0.0052695646641828,0.008178106044771939,0.006308959462598739
33,0.0066710885845878455,0.0023639637061580545,0.010122858502207292,0.009638629736819757,0.006250783816532453,0.03128598335395371,0.0029898618948103932,0.016758037459693995,0.007923015234246942,0.016272669792368,0.006920920153098251,0.012698136995860032,0.00367332327742108,0.0025438084849528537,0.0012060349342415766,0.01670162571602569,0.008448699983511445,0.013898130102250262,0.0014147463043251611,0.00226544976669953,0.0013125098340333347,0.018039220974487423,0.006938603210089867,0.005418886181095173,0.001306762305632677,0.0009955996931869909,0.004893482121269919,0.012092391531904287,0.016503759105714243,0.0035083743521025605,0.0046840112140367094,0.008093055390721108,0.01142997132239048,0.005715618795639813,0.009777170359175084,0.008937955783179088
34,0.0033509015776436793,0.0016715496466835741,0.008967139029435437,0.009218434436473794,0.004814824965986556,0.03091980629374637,0.0037152481371614007,0.015968559445115927,0.007439425278910759,0.022960512664607826,0.007472102375165346,0.011665475906891052,0.0010049947159881973,0.0023225769982389032,0.0023931154856679402,0.014416381201072768,0.005776966965587052,0.012178828560865225,0.0011128341059057066,0.002814471645610425,0.0008388490872702344,0.02380298423704419,0.007766222094678438,0.006688394168796816,0.0022975312219698156,0.0010194287582726354,0.007390348494677128,0.011583887219893322,0.014361650972039314,0.002065794079979853,0.0031848682986266195,0.007122155495855331,0.006199739240766385,0.003622127725375981,0.007519177587840377,0.005197536024074429
35,0.00668551646544709,0.002881985401604274,0.009127172949775093,0.007125703864399498,0.005002357352710294,0.026519044986735893,0.0020998881485232886,0.01259800922778347,0.009543770440465943,0.023013271239458233,0.009430178940804416,0.016472090522517753,0.00427611137403731,0.002460554907134128,0.0022551524039674162,0.013306050840984605,0.005001008556248656,0.01451645140687751,0.0018446931196928426,0.004219502510844812,0.0008169823115672368,0.017358204518427827,0.007509668115837226,0.00807044298215009,0.0024461733299188295,0.0006648638885313814,0.008630361212099794,0.008047300976363806,0.012455738856357089,0.003361721223918317,0.0037682179062785252,0.005402024851957812,0.010904385366164447,0.004286241582052613,0.00956397846993861,0.007342832021453973
36,0.004291792619850697,0.0025700740360088316,0.01116793216155178,0.008188159164327654,0.00602298170237342,0.030367592227555654,0.003977607610121838,0.017628960744533944,0.005937226452214991,0.019519959117467692,0.005587516880133049,0.014977265633361443,0.003424738400091418,0.001277840562856828,0.0018269821703124482,0.016084176203348764,0.005312936606542287,0.01486345228368302,0.0017601199193186788,0.002106249172166431,0.00026789045287094036,0.017805424167909624,0.007224938981880053,0.008064875750030918,0.0019487712221685203,0.00085408029876354,0.007604365083635327,0.00840563986951467,0.010416907766234985,0.0014833064190905576,0.0021444618087212894,0.004891474844713061,0.0102628106916564,0.003205212125096285,0.006760055153009295,0.005861895084358777
37,0.004534376727737008,0.0018184039799646959,0.00923696286116019,0.007235837289068795,0.00675176987298185,0.02908662053636717,0.002720940619046225,0.019746871297250442,0.0076354704828121255,0.017918001296351384,0.0037501623803812252,0.01552038301774121,0.0021361126454499248,0.0027121027157771802,0.0016398306792580653,0.01700193549209496,0.005745473511448877,0.01373713290151623,0.0029930384551072353,0.002343273989033708,0.0008264217011716405,0.01708877342791215,0.00863031928637942,0.008677631389986252,0.001095284343930529,0.000567306255649654,0.0062680823174909904,0.006084089969322533,0.01118739267253254,0.0021859629406134977,0.005009559069555405,0.006287349915307751,0.010297360594180419,0.0034762625840916634,0.005116781516706827,0.006628549606236491
38,0.0049137190608778405,0.0020171024394059203,0.006734712017746933,0.006050713063636135,0.005099338701745213,0.03135851543319297,0.003251727749231553,0.01723940845056418,0.005316579620739225,0.022110182292598913,0.0058119839075297984,0.017164324814310246,0.006546459202447133,0.0017627022387265844,0.0008771190749601522,0.01568943860447043,0.005862414644636887,0.014287832780503665,0.002054853732960316,0.0026277156374469746,0.0010363298179367788,0.015862534857978918,0.007623190318106535,0.0073308928316213025,0.0011137240081553954,0.0007788016813245521,0.006168142866763985,0.007744305349562927,0.013951020606767617,0.0020368393492451327,0.00548530072381355,0.005365046495492933,0.006974187376958762,0.003047582785874574,0.0038538265197584384,0.005849617150497516
39,0.004887281691761222,0.0018606851080559955,0.00849306507931173,0.008531562118407901,0.006531533186776361,0.02821350884723048,0.005754801859887231,0.014129665455535102,0.004694752286802584,0.02341630057138588,0.006397136147260173,0.016401745584769267,0.0053585622545578694,0.003385714674846216,0.0013033019843805846,0.01532533096940892,0.007118450878979789,0.011195892213099155,0.002001072623376965,0.003432396177212168,0.0014249559279658943,0.017821380398488292,0.008400791508798891,0.008607601770986118,0.0008633772029851228,0.0007655787860949782,0.009479291498456086,0.008325822150836758,0.012711188757775464,0.0034230995491245754,0.004815778347737301,0.003377480586775564,0.007047826181242662,0.005231487181826412,0.005377675518948628,0.005326975375717563
