,v-2010-01,d-2010-01,a-2010-01,v-2010-02,d-2010-02,a-2010-02,v-2010-03,d-2010-03,a-2010-03,v-2010-04,d-2010-04,a-2010-04,v-2010-05,d-2010-05,a-2010-05,v-2010-06,d-2010-06,a-2010-06,v-2010-07,d-2010-07,a-2010-07,v-2010-08,d-2010-08,a-2010-08,v-2010-09,d-2010-09,a-2010-09,v-2010-10,d-2010-10,a-2010-10,v-2010-11,d-2010-11,a-2010-11,v-2010-12,d-2010-12,a-2010-12,v-2011-01,d-2011-01,a-2011-01,v-2011-02,d-2011-02,a-2011-02,v-2011-03,d-2011-03,a-2011-03,v-2011-04,d-2011-04,a-2011-04,v-2011-05,d-2011-05,a-2011-05,v-2011-06,d-2011-06,a-2011-06,v-2011-07,d-2011-07,a-2011-07,v-2011-08,d-2011-08,a-2011-08,v-2011-09,d-2011-09,a-2011-09,v-2011-10,d-2011-10,a-2011-10,v-2011-11,d-2011-11,a-2011-11,v-2011-12,d-2011-12,a-2011-12,v-2012-01,d-2012-01,a-2012-01,v-2012-02,d-2012-02,a-2012-02,v-2012-03,d-2012-03,a-2012-03,v-2012-04,d-2012-04,a-2012-04,v-2012-05,d-2012-05,a-2012-05,v-2012-06,d-2012-06,a-2012-06,v-2012-07,d-2012-07,a-2012-07,v-2012-08,d-2012-08,a-2012-08,v-2012-09,d-2012-09,a-2012-09,v-2012-10,d-2012-10,a-2012-10,v-2012-11,d-2012-11,a-2012-11,v-2012-12,d-2012-12,a-2012-12,v-2013-01,d-2013-01,a-2013-01,v-2013-02,d-2013-02,a-2013-02,v-2013-03,d-2013-03,a-2013-03,v-2013-04,d-2013-04,a-2013-04,v-2013-05,d-2013-05,a-2013-05,v-2013-06,d-2013-06,a-2013-06,v-2013-07,d-2013-07,a-2013-07,v-2013-08,d-2013-08,a-2013-08,v-2013-09,d-2013-09,a-2013-09,v-2013-10,d-2013-10,a-2013-10,v-2013-11,d-2013-11,a-2013-11,v-2013-12,d-2013-12,a-2013-12,v-2014-01,d-2014-01,a-2014-01,v-2014-02,d-2014-02,a-2014-02,v-2014-03,d-2014-03,a-2014-03,v-2014-04,d-2014-04,a-2014-04,v-2014-05,d-2014-05,a-2014-05,v-2014-06,d-2014-06,a-2014-06,v-2014-07,d-2014-07,a-2014-07,v-2014-08,d-2014-08,a-2014-08,v-2014-09,d-2014-09,a-2014-09,v-2014-10,d-2014-10,a-2014-10,v-2014-11,d-2014-11,a-2014-11,v-2014-12,d-2014-12,a-2014-12,v-2015-01,d-2015-01,a-2015-01,v-2015-02,d-2015-02,a-2015-02,v-2015-03,d-2015-03,a-2015-03,v-2015-04,d-2015-04,a-2015-04,v-2015-05,d-2015-05,a-2015-05,v-2015-06,d-2015-06,a-2015-06,v-2015-07,d-2015-07,a-2015-07,v-2015-08,d-2015-08,a-2015-08,v-2015-09,d-2015-09,a-2015-09,v-2015-10,d-2015-10,a-2015-10,v-2015-11,d-2015-11,a-2015-11,v-2015-12,d-2015-12,a-2015-12,v-2016-01,d-2016-01,a-2016-01,v-2016-02,d-2016-02,a-2016-02,v-2016-03,d-2016-03,a-2016-03,v-2016-04,d-2016-04,a-2016-04,v-2016-05,d-2016-05,a-2016-05,v-2016-06,d-2016-06,a-2016-06,v-2016-07,d-2016-07,a-2016-07,v-2016-08,d-2016-08,a-2016-08,v-2016-09,d-2016-09,a-2016-09,v-2016-10,d-2016-10,a-2016-10,v-2016-11,d-2016-11,a-2016-11,v-2016-12,d-2016-12,a-2016-12,v-2017-01,d-2017-01,a-2017-01,v-2017-02,d-2017-02,a-2017-02,v-2017-03,d-2017-03,a-2017-03,v-2017-04,d-2017-04,a-2017-04,v-2017-05,d-2017-05,a-2017-05,v-2017-06,d-2017-06,a-2017-06,v-2017-07,d-2017-07,a-2017-07,v-2017-08,d-2017-08,a-2017-08,v-2017-09,d-2017-09,a-2017-09,v-2017-10,d-2017-10,a-2017-10,v-2017-11,d-2017-11,a-2017-11,v-2017-12,d-2017-12,a-2017-12,v-2018-01,d-2018-01,a-2018-01,v-2018-02,d-2018-02,a-2018-02,v-2018-03,d-2018-03,a-2018-03,v-2018-04,d-2018-04,a-2018-04,v-2018-05,d-2018-05,a-2018-05,v-2018-06,d-2018-06,a-2018-06,v-2018-07,d-2018-07,a-2018-07,v-2018-08,d-2018-08,a-2018-08,v-2018-09,d-2018-09,a-2018-09,v-2018-10,d-2018-10,a-2018-10,v-2018-11,d-2018-11,a-2018-11,v-2018-12,d-2018-12,a-2018-12,v-2019-01,d-2019-01,a-2019-01,v-2019-02,d-2019-02,a-2019-02,v-2019-03,d-2019-03,a-2019-03,v-2019-04,d-2019-04,a-2019-04,v-2019-05,d-2019-05,a-2019-05,v-2019-06,d-2019-06,a-2019-06,v-2019-07,d-2019-07,a-2019-07,v-2019-08,d-2019-08,a-2019-08,v-2019-09,d-2019-09,a-2019-09,v-2019-10,d-2019-10,a-2019-10,v-2019-11,d-2019-11,a-2019-11,v-2019-12,d-2019-12,a-2019-12,v-2020-01,d-2020-01,a-2020-01,v-2020-02,d-2020-02,a-2020-02,v-2020-03,d-2020-03,a-2020-03,v-2020-04,d-2020-04,a-2020-04,v-2020-05,d-2020-05,a-2020-05,v-2020-06,d-2020-06,a-2020-06,v-2020-07,d-2020-07,a-2020-07,v-2020-08,d-2020-08,a-2020-08,v-2020-09,d-2020-09,a-2020-09,v-2020-10,d-2020-10,a-2020-10,v-2020-11,d-2020-11,a-2020-11,v-2020-12,d-2020-12,a-2020-12,v-2021-01,d-2021-01,a-2021-01,v-2021-02,d-2021-02,a-2021-02,v-2021-03,d-2021-03,a-2021-03,v-2021-04,d-2021-04,a-2021-04,v-2021-05,d-2021-05,a-2021-05,v-2021-06,d-2021-06,a-2021-06,v-2021-07,d-2021-07,a-2021-07,v-2021-08,d-2021-08,a-2021-08,v-2021-09,d-2021-09,a-2021-09,v-2021-10,d-2021-10,a-2021-10,v-2021-11,d-2021-11,a-2021-11,v-2021-12,d-2021-12,a-2021-12
0,-0.112754524,0.012808856,-0.11922757,-0.12755136,0.015028458,-0.098665096,-0.09590219,-0.008620509,-0.0749241,-0.09025627,0.0078109726,-0.08871912,-0.072957985,0.019376768,-0.086585246,-0.12953006,-0.0074267685,-0.057237037,-0.1390436,-0.025484843,-0.10774165,-0.121682204,0.017047241,-0.08444302,-0.10825302,0.020554874,-0.106706895,-0.07309021,-0.021706136,-0.10649176,-0.09502087,-0.0099158455,-0.09098506,-0.09585086,0.01798698,-0.11392974,-0.13044618,0.012040801,-0.1194728,-0.10758251,0.02429545,-0.11433023,-0.09400093,0.011723574,-0.11305402,-0.07581281,-0.0031599265,-0.107660405,-0.10304386,0.009063223,-0.11046369,-0.06273265,-0.0039115436,-0.108851805,-0.08054995,-0.003943737,-0.12802929,-0.071208596,-0.0129761705,-0.14195193,-0.109891325,-0.041102543,-0.11230931,-0.077279635,-0.027332453,-0.113404855,-0.086299494,-0.022459185,-0.14153723,-0.053949494,-0.0028041238,-0.1004903,-0.07225652,-0.013649991,-0.11689509,-0.07294048,-0.016533582,-0.12746806,-0.0688996,0.012305014,-0.13302399,-0.09762119,0.006476507,-0.0910036,-0.08377075,0.01642901,-0.1028376,-0.108641125,-0.015725564,-0.10449647,-0.07932494,0.018825982,-0.11684954,-0.08279029,0.0015106234,-0.0895168,-0.08265529,0.01023133,-0.099742875,-0.09921396,0.008208713,-0.11102384,-0.09145814,-0.0086986935,-0.09729579,-0.104662016,0.031579282,-0.10997711,-0.104503505,0.0017265067,-0.13673455,-0.08772863,0.015470916,-0.10390097,-0.11046791,0.012452369,-0.11131883,-0.09656988,0.04169055,-0.10953616,-0.093172476,-0.00020323045,-0.093250446,-0.07340429,0.006194336,-0.108428344,-0.11032113,0.0527711,-0.11723587,-0.11648176,0.034742724,-0.059298247,-0.100081384,0.028523467,-0.11940563,-0.092410915,0.03121997,-0.12476513,-0.12386759,0.028275482,-0.11190092,-0.1101714,0.046436675,-0.105062366,-0.118970774,0.05012141,-0.117625095,-0.108241394,0.05440869,-0.11923402,-0.108229585,0.03797112,-0.10158145,-0.079473324,0.019870946,-0.11806744,-0.109900415,0.04581061,-0.1178475,-0.10844343,0.08557582,-0.099557914,-0.1011057,0.063990556,-0.08422555,-0.117965914,0.06683866,-0.12171535,-0.08104611,0.07846856,-0.06868785,-0.097497866,0.062147945,-0.10273963,-0.102600984,0.006480076,-0.115873545,-0.10714697,0.04371762,-0.09198758,-0.096899986,0.0031656772,-0.09647426,-0.09700891,0.016710728,-0.08782765,-0.10163022,0.045870624,-0.07567706,-0.100548506,0.04234293,-0.10146174,-0.12086075,0.04209159,-0.08178364,-0.08741141,0.043966237,-0.08895248,-0.10347149,0.0559404,-0.08873103,-0.11854952,0.03300672,-0.09111651,-0.09786483,0.06766898,-0.09764226,-0.09748475,0.045889612,-0.05011425,-0.095329046,0.045090515,-0.08448177,-0.0738528,0.042800374,-0.04479785,-0.093974285,0.056079015,-0.0926652,-0.064271025,0.059300438,-0.039817903,-0.07634068,0.009448269,-0.041992486,-0.095096625,0.032183163,-0.08429295,-0.11700958,0.019934677,-0.078607626,-0.087479845,0.023359846,-0.08011984,-0.110214524,0.061400086,-0.06028274,-0.1026292,0.06007905,-0.07288086,-0.09596924,0.06307659,-0.074936695,-0.08080621,0.055748492,-0.051752847,-0.09793848,0.054250013,-0.05142163,-0.07536062,0.055374887,-0.07576667,-0.09097457,0.018016146,-0.06526761,-0.10044781,0.030458044,-0.07511646,-0.091501944,0.02830243,-0.07831868,-0.09592021,0.040366974,-0.07034709,-0.10489691,0.044181354,-0.06282141,-0.08880466,0.070189096,-0.06644147,-0.105121255,0.038619306,-0.047753382,-0.08174491,0.03424607,-0.053396214,-0.105918065,0.039696917,-0.057314724,-0.094212405,0.05860394,-0.035937473,-0.09041266,0.024182197,-0.06982904,-0.10608123,0.02506828,-0.08307344,-0.11349128,0.018068468,-0.08642156,-0.11024315,0.042723052,-0.072676346,-0.13725913,-0.008522707,-0.07537594,-0.107615314,0.01674372,-0.09199023,-0.13072072,0.028694777,-0.07324521,-0.10678488,0.017581267,-0.0760396,-0.13041203,0.026313987,-0.06501661,-0.110433616,0.02890675,-0.0666973,-0.11938717,0.02964251,-0.07668272,-0.10091126,0.017786503,-0.03744708,-0.10783709,0.041720495,-0.028221367,-0.09753441,0.02109106,-0.015701918,-0.10978802,0.0043989145,-0.04149911,-0.12592141,0.027519425,-0.060639784,-0.12856634,0.019120641,-0.04527264,-0.13477418,0.049395356,-0.05388989,-0.11604403,-0.027941803,-0.05925653,-0.12776819,0.0109937005,-0.05077623,-0.12529781,0.026831858,-0.046266414,-0.108914606,0.009122478,-0.06357399,-0.08198959,0.017918551,-0.013220725,-0.09854211,0.013392289,-0.011001445,-0.09029759,0.030296706,-0.05156034,-0.104087435,-7.146234e-07,-0.05971729,-0.10032346,0.015134908,-0.049386844,-0.11501182,0.024191048,-0.08343107,-0.10478885,-0.0043206383,-0.056489736,-0.09596784,0.03504346,-0.10285789,-0.09194891,0.0045941286,-0.07504872,-0.0908286,0.0103662275,-0.050514687,-0.0975035,0.0056498474,-0.07746588,-0.086909994,0.022905393,-0.067838885,-0.08384547,0.01894223,-0.08718091,-0.092307284,0.005449541,-0.08938551,-0.09020848,-0.017683834,-0.048851173,-0.08718889,0.0038329696,-0.06545995,-0.10562132,0.024241367,-0.03207477,-0.12276685,-0.008583448,-0.07974083,-0.118932575,0.02047064,-0.03961393,-0.1283834,0.019778911,-0.05751545,-0.092024446,-0.025141658,-0.0566952,-0.10924384,0.0006128227,-0.058743116,-0.10849384,-0.027363231,-0.09460815,-0.10323247,-0.015117373,-0.0662474,-0.09451105,-0.018455487,-0.04267991,-0.10372623,0.0035617335,-0.07466215,-0.087102294,-0.007434494,-0.032171745,-0.08143698,0.016446942,-0.08981341
1,-0.1091267,0.007891154,-0.116122454,-0.10448197,-0.015592008,-0.12982462,-0.11755464,0.0038691082,-0.10368616,-0.06248698,-0.011004513,-0.094170555,-0.08413975,0.008701324,-0.12221792,-0.1326558,-0.0117398305,-0.110651694,-0.124522135,-0.05910204,-0.09052254,-0.1247504,0.0031833693,-0.08029381,-0.08981886,-0.04413094,-0.11832633,-0.070088126,-0.0606648,-0.108731486,-0.09115908,-0.009449115,-0.08385138,-0.09856617,-0.0019499412,-0.10985276,-0.14750487,-0.016335592,-0.12675622,-0.10287255,0.009188637,-0.14000052,-0.11512441,-0.0077568893,-0.09859242,-0.11707688,-0.0067172744,-0.10051341,-0.11177432,-0.04999427,-0.10656735,-0.085260354,-0.01991161,-0.11594972,-0.120552756,-0.016219435,-0.10290751,-0.079731375,-0.03592802,-0.1600031,-0.10349762,-0.055820186,-0.08618008,-0.08933762,-0.036968544,-0.13691097,-0.09227573,-0.0309691,-0.137975,-0.06835069,-0.012653473,-0.12891851,-0.07385946,-0.04775148,-0.10017541,-0.08355187,-0.013140685,-0.13575327,-0.090674475,0.021709118,-0.14674197,-0.10314832,0.009813616,-0.107448936,-0.09230752,0.035838254,-0.10554394,-0.11627225,-0.016575128,-0.10741528,-0.08861524,0.009352011,-0.103524536,-0.08337009,-0.0068565235,-0.10567234,-0.08888927,0.001993987,-0.08843604,-0.08809415,0.033406988,-0.115704514,-0.09411253,-0.004214311,-0.07990739,-0.10274841,0.01748669,-0.101588175,-0.099000864,-0.021334529,-0.10971775,-0.0907402,0.0041138064,-0.1003288,-0.10706155,0.0055684564,-0.14329635,-0.104145646,0.016868733,-0.12985992,-0.0872268,0.0026345663,-0.107391246,-0.084997736,0.010318417,-0.121115044,-0.09796825,0.0221385,-0.11122017,-0.112047605,0.01982673,-0.062600255,-0.09721188,0.009337849,-0.11428915,-0.09435411,0.02275891,-0.12023503,-0.11399821,0.02397938,-0.08708228,-0.089781255,0.026723115,-0.104836196,-0.12072932,0.022483086,-0.116217755,-0.10745717,0.019609988,-0.1155617,-0.11718878,-0.010295108,-0.12687096,-0.099583454,0.006043786,-0.107374065,-0.11399532,0.033470955,-0.1175568,-0.10234009,0.057678185,-0.08841474,-0.10213244,0.044569984,-0.075720645,-0.1324522,0.052255154,-0.11549949,-0.08965541,0.06700253,-0.074401654,-0.081076615,0.04780622,-0.095327206,-0.118911475,0.015625628,-0.100447066,-0.10643359,0.02236552,-0.07755302,-0.08519046,-0.013810832,-0.08108335,-0.09884535,-0.003665735,-0.076128,-0.09903083,0.011372872,-0.08570824,-0.09970952,0.044159286,-0.0846938,-0.12047898,0.020501923,-0.08786137,-0.06557125,0.0073130466,-0.08041882,-0.10199408,0.024972867,-0.058547758,-0.10329697,0.003994547,-0.08028576,-0.09774162,0.04669617,-0.082331434,-0.0829451,0.055588204,-0.031575486,-0.08618304,0.04172007,-0.045561954,-0.08103828,0.02087378,-0.03278966,-0.09329194,0.04041524,-0.040151864,-0.078671694,0.074889,-0.019415768,-0.073530935,0.0015947863,-0.036001164,-0.08951143,0.006774375,-0.061820157,-0.11755542,0.011151942,-0.055987272,-0.09451161,-0.011715753,-0.04182778,-0.104565345,0.04929095,-0.062482316,-0.09181633,0.058963172,-0.08317631,-0.089274205,0.071620926,-0.07748367,-0.09224849,0.05643302,-0.048488658,-0.10554833,0.07267544,-0.03983795,-0.085434966,0.081390254,-0.07046957,-0.10124868,0.06346023,-0.058536705,-0.08194702,0.014020875,-0.07292128,-0.08455524,0.039764315,-0.05423877,-0.09039829,0.05681861,-0.06044275,-0.11195114,0.05306614,-0.058891334,-0.08683223,0.04237728,-0.041005757,-0.11517408,0.054547448,-0.045087706,-0.08854828,0.046161097,-0.04659422,-0.105018586,0.04691245,-0.063932285,-0.09933429,0.063136555,-0.04456055,-0.099175364,0.035182785,-0.045250453,-0.12082614,0.055422857,-0.06885647,-0.1304697,0.049321443,-0.086459875,-0.11410807,0.062792316,-0.05359357,-0.12731116,0.020306729,-0.06235312,-0.12010363,0.018551117,-0.065917596,-0.13118821,0.043373495,-0.05767793,-0.11172615,0.060131263,-0.026683941,-0.12663528,0.03182432,-0.0372066,-0.11651637,0.05957388,-0.059259687,-0.12258136,0.049120575,-0.0568641,-0.10692335,0.0436164,-0.021002911,-0.09514781,0.06281202,0.006169274,-0.09038908,0.033111215,-0.00031339226,-0.104732126,0.04329721,-0.014825346,-0.104286216,0.020806842,-0.067199714,-0.11830852,0.023971014,-0.030925175,-0.12559801,0.040941678,-0.032941516,-0.11356391,0.00017636396,-0.054876775,-0.118855625,0.014278436,-0.046707544,-0.11702731,0.025196232,-0.037902463,-0.10404267,0.00038768013,-0.054582734,-0.07873699,0.053808693,-0.02620599,-0.0938,0.014040599,-0.00353266,-0.073277675,0.028039757,-0.03311626,-0.105040126,0.027187433,-0.036407992,-0.10382051,0.023277499,-0.030567396,-0.10260674,0.023407102,-0.055775914,-0.08444223,0.018481445,-0.05025957,-0.099382825,0.02444645,-0.09241316,-0.09787275,0.03056919,-0.07998527,-0.08466419,0.0012406614,-0.06662549,-0.09229711,-0.024448942,-0.07563832,-0.0927418,0.015055457,-0.07364563,-0.09461968,0.029158093,-0.0904723,-0.05857212,0.033863526,-0.051529933,-0.068178296,9.554354e-05,-0.04588316,-0.10053337,0.04029986,-0.06322284,-0.11768392,0.023286859,-0.072886325,-0.1230272,0.0018595057,-0.06418782,-0.123646095,-0.004269033,-0.02500898,-0.11243969,0.010570162,-0.04205931,-0.09935748,-0.024955826,-0.035540763,-0.086982064,-0.010855694,-0.0176414,-0.11767904,0.012859044,-0.08045256,-0.09469942,0.006706325,-0.041760616,-0.09382855,0.00509601,-0.025109643,-0.10929946,0.030871132,-0.059619356,-0.097878516,0.005901974,-0.022249745,-0.09218161,0.015782332,-0.066709176
2,-0.15143399,-0.027244994,-0.015417719,-0.11622813,-0.042401195,-0.0016071147,-0.15990691,-0.0433381,0.003665219,-0.14895159,-0.04182717,-0.059832983,-0.14001982,-0.026393099,-0.00470058,-0.14170931,-0.04609914,0.025408046,-0.16507003,-0.03059398,-0.0036207538,-0.15146865,-0.026236845,0.00083013385,-0.12680519,-0.029526673,-0.015497856,-0.15578087,-0.025954397,-0.01739727,-0.13147452,0.0044583348,0.028956426,-0.13802429,-0.037987124,-0.024708701,-0.1461821,-0.01661164,-0.044500053,-0.16376421,-0.019895302,-0.031015249,-0.18078521,0.013755399,-0.0029548318,-0.15680304,-0.0058589303,-0.0033847305,-0.14620806,-0.006777466,-0.010946326,-0.15720549,0.024668144,-0.011765381,-0.14932452,0.015511752,-0.031613145,-0.11150784,-0.0019035052,-0.03861724,-0.1508164,-0.013097212,-0.01731443,-0.16330734,-0.0062852926,-0.035279594,-0.14196894,0.03155763,-0.03039739,-0.14246078,0.038333446,-0.05733201,-0.12516686,0.024783015,-0.014042649,-0.1535587,0.0026300894,0.005668255,-0.1373721,0.038025986,0.0006353153,-0.15754767,0.07918734,-0.040516965,-0.17542829,0.05096631,-0.013216436,-0.14231549,0.04683799,-0.010040687,-0.14392708,0.018663969,-0.0041437997,-0.13105202,0.035342112,-0.003141351,-0.14968781,0.017552096,-0.015022535,-0.163705,-0.0031893088,-0.04040312,-0.14226381,0.03733476,-0.047683667,-0.1425312,0.045124087,-0.031819083,-0.1391817,0.02731307,-0.044012804,-0.13540132,0.025305137,-0.057999782,-0.12949726,0.0142023275,-0.034782615,-0.12347092,0.032326933,-0.00929067,-0.15005438,0.03542715,-0.03860396,-0.13121426,0.01983707,-0.047858752,-0.13335308,0.020074535,-0.02049384,-0.14541303,0.023078747,-0.011641947,-0.14928871,0.030900287,-0.037562575,-0.1386762,0.026746845,-0.06370254,-0.16009603,0.055101212,-0.026053226,-0.17641182,0.052863553,-0.01705903,-0.14567086,0.040515285,-0.04655795,-0.14346106,0.039425775,-0.020377412,-0.15552828,0.022718199,-0.002596414,-0.15118887,0.017897792,-0.019870318,-0.16027556,0.025473852,-0.007083184,-0.13639891,0.019093867,0.0029042289,-0.14365076,0.04102194,-0.036358222,-0.13555998,-0.00460931,-0.03937447,-0.12433187,0.020592427,-0.016727185,-0.15021081,0.028090732,-0.041133236,-0.14385949,0.017314082,-0.06246339,-0.13394228,0.016535135,-0.042408742,-0.11292561,0.03703703,-0.0154247,-0.13964434,0.024907073,-0.025721284,-0.14667864,0.039883193,-0.0031709943,-0.1521533,0.0490584,-0.026803646,-0.15314576,0.028855383,-0.030917987,-0.12930225,0.018308723,-0.016704964,-0.15122133,0.041301195,-0.0049359063,-0.15258312,0.02971267,0.008190527,-0.14534521,0.04480874,-0.008103533,-0.15255556,0.052826017,-0.016397584,-0.15403725,0.064862974,-0.015069075,-0.15075836,0.04921291,-0.011491973,-0.15750277,0.04521242,-0.02348318,-0.12730317,0.02386708,-0.023987899,-0.15841462,0.054320857,-0.0199485,-0.14398043,0.04361685,-0.048377335,-0.17353803,0.05225085,-0.03864893,-0.16336444,0.04705202,-0.041695274,-0.15270923,0.07563963,-0.023655212,-0.13510571,0.06690198,-0.022592263,-0.18236361,0.044508696,-0.016212933,-0.16611624,0.06040245,-0.028872881,-0.178254,0.06465319,-0.06515853,-0.17420788,0.06755257,-0.055668198,-0.1471643,0.053848874,-0.019983668,-0.16064802,0.057598073,-0.058661196,-0.14712803,0.069776975,-0.037289258,-0.16130982,0.08600581,-0.013770565,-0.16729027,0.058892574,-0.020549852,-0.1626765,0.07305403,-0.027996454,-0.13963169,0.059805136,-0.0029893708,-0.15236731,0.06963219,-0.013794359,-0.13929686,0.06636566,-0.017277775,-0.15572272,0.07165393,0.016241252,-0.16884351,0.03021875,-0.041199397,-0.17374307,0.04478145,-0.067673035,-0.15347321,0.039918654,-0.04879355,-0.1430395,0.031245567,-0.035485942,-0.15362738,0.028714573,-0.04553552,-0.14384817,0.053539775,-0.06270875,-0.13060448,0.054451928,-0.03647223,-0.12982534,0.062169474,-0.007704915,-0.16479118,0.058123756,-0.04814106,-0.14448571,0.050361164,-0.054893292,-0.15010794,0.041269097,-0.052653182,-0.14067316,0.046547823,-0.052466605,-0.12804595,0.058935836,-0.022442125,-0.13925105,0.037246883,-0.04104136,-0.13034883,0.02686654,-0.08494869,-0.13551128,0.069010474,-0.057870813,-0.14792114,0.06540002,-0.02735537,-0.1386403,0.046590894,-0.04748334,-0.13432446,0.051637273,-0.04454139,-0.13425887,0.07300811,-0.051671706,-0.118262,0.03819765,-0.03157682,-0.11350518,0.022812838,-0.05751754,-0.10834513,0.033429157,-0.037608247,-0.10275414,0.024159422,-0.014950545,-0.12656942,0.011216912,-0.052054156,-0.1139577,0.02427026,-0.034782667,-0.11352872,0.028512003,-0.027193394,-0.13639109,0.05897909,-0.04323077,-0.11938709,0.06822148,-0.0394159,-0.10743309,0.07333875,-0.04902249,-0.1288572,0.037677135,-0.067016065,-0.123146094,0.07233878,-0.03975834,-0.12643643,0.06010639,-0.049193174,-0.121168636,0.04888274,-0.061190173,-0.12617294,0.042637017,-0.08772775,-0.100186564,0.04687442,-0.06266885,-0.11880585,0.03841173,-0.044134077,-0.099090114,0.06939511,-0.04609427,-0.11895738,0.0290798,-0.063330404,-0.11223888,0.041045777,-0.054864667,-0.1346313,0.051726986,0.004280097,-0.12060508,0.06775269,-0.04031262,-0.11388209,0.039811455,-0.030620089,-0.13072827,0.034342382,-0.03374375,-0.105074085,0.051794346,-0.032156594,-0.10326426,0.020615429,-0.047959816,-0.11915797,0.014578225,-0.03595173,-0.12512925,0.029086383,-0.050717875,-0.13926673,0.056877203,-0.019530917,-0.103161626,0.06599782,-0.037337884
